price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15
596000,4,2.25,2270,10000,1,0,0,5,8,1720,550,1974,2270,10148
220000,4,2.25,1950,7280,2,0,0,4,8,1950,0,1979,1910,7280
325000,3,2.5,1880,6818,2,0,0,3,8,1880,0,1993,1970,7000
679950,4,2.5,2850,5664,2,0,0,3,9,2850,0,2001,2850,5475
175000,2,1,1160,6911,1,0,0,3,7,1160,0,1947,1120,6948
268000,3,1.75,1370,10050,1,0,1,4,7,1370,0,1966,1720,10050
715000,4,3.5,3260,110579,2,0,0,3,10,3260,0,1997,3470,97895
600000,7,2.25,3170,36384,2,0,0,3,8,3170,0,1969,2460,38370
228000,0,1,390,5900,1,0,0,2,4,390,0,1953,2170,6000
950000,5,2.5,3450,35880,2,0,0,3,11,3450,0,1992,3450,26820
475000,2,1.75,1490,224334,1,0,2,3,8,1490,0,1983,2350,213879
700000,3,1.5,1460,78408,1,0,0,4,7,1460,0,1963,3320,7787
275000,3,1.75,1300,20700,1,0,0,3,7,1300,0,1962,1930,37638
369500,3,1.75,1300,20700,1,0,0,3,7,1300,0,1962,1930,37638
215000,4,2,1540,7575,1,0,0,4,7,1040,500,1978,1720,7575
593450,4,2.25,2130,7172,2,0,0,4,8,2130,0,1964,1910,7653
498800,2,1.75,1350,4614,1,0,0,3,8,1350,0,2008,1680,4775
849000,5,3.25,2450,6534,2,0,0,3,8,1770,680,1951,1620,6534
1.15E+06,4,2.5,1940,4875,2,0,0,4,9,1940,0,1925,1790,4875
825000,5,2.5,2890,5110,2,0,2,3,9,2890,0,2003,3010,5110
265000,3,1.75,1680,9769,1,0,0,3,8,1340,340,1989,1730,9686
285000,4,2.25,1960,10400,1,0,0,4,8,1220,740,1985,1650,8660
240000,3,1.75,1590,7931,1,0,0,3,7,1190,400,1979,1680,7931
261000,4,1,1390,17739,1,0,0,3,7,1390,0,1958,1230,7840
330000,4,1.75,2440,7350,1,0,0,3,8,1610,830,1978,2180,7680
250000,4,2,1850,7560,1,0,0,4,7,1540,310,1978,1620,7658
350000,4,2.5,2800,9538,2,0,0,3,8,2800,0,1993,1970,7750
930000,3,2.5,3780,35273,1.5,0,0,3,10,3780,0,1986,3450,35273
275000,3,2,1910,8050,1,0,0,4,7,1000,910,1980,1780,7344
325000,4,2.25,2460,7620,1,0,0,3,7,1230,1230,1969,2090,7620
255000,1,1,810,5000,1,0,1,3,7,590,220,1936,1920,5000
562200,3,1.5,1900,5250,1,0,0,4,7,1500,400,1943,1810,5250
952000,2,1.75,3490,88909,1,0,3,3,10,2320,1170,1980,3490,40185
365000,3,2.5,2200,7350,1,0,0,5,8,1570,630,1988,2350,7557
332900,3,1.5,1190,11996,1,0,0,4,7,1190,0,1969,1190,9756
721000,3,2.25,2040,18360,2,0,0,4,8,2040,0,1983,2590,21315
487275,4,2.5,2400,3986,2,0,0,3,8,2400,0,1999,2070,3986
310000,3,2.5,1670,5791,2,0,0,3,7,1670,0,1995,1610,6034
245000,2,1,990,4800,1,0,0,3,6,990,0,1908,1700,5400
325000,3,1.75,2920,10573,1,0,0,4,7,2920,0,1964,1560,10572
550000,3,1.75,1840,9401,1,0,0,3,8,1840,0,1971,2850,14323
350000,2,1,910,4500,1.5,0,0,4,7,910,0,1906,1270,3500
599000,5,2.5,2950,72309,2,0,0,3,8,2950,0,2006,1480,56192
259950,3,1.5,1240,9500,1,0,0,4,7,1240,0,1955,1845,10125
240000,4,2.5,1980,7264,2,0,0,3,7,1980,0,1996,1600,6380
186000,3,1,1200,10080,1,0,0,4,7,1200,0,1969,1230,9800
395000,3,1.5,1280,15028,1,0,0,3,7,1280,0,1982,1470,13698
475000,4,2.5,3150,5757,2,0,0,3,9,3150,0,2004,3100,5757
815000,5,3.5,3500,10794,2,0,0,3,10,3500,0,1996,3110,10837
572000,3,1.5,1680,13751,1,0,0,4,7,1680,0,1951,1760,13500
419500,3,2.5,1360,3188,2,0,0,3,7,1360,0,1986,1090,3188
298700,3,2.25,2110,7350,1,0,0,3,8,1530,580,1980,2640,7777
549000,2,1,2034,13392,1,1,4,5,7,1159,875,1947,1156,15961
278000,3,1.5,1900,9994,1,0,0,3,7,1120,780,1960,1900,9994
455000,4,2,2380,4500,1.5,0,0,3,6,1470,910,1926,1300,4500
925000,5,3.5,4050,13495,1,0,2,4,9,2230,1820,1988,3210,13495
465000,2,1.5,1120,1201,3,0,0,3,8,1120,0,1999,1370,1298
620000,4,4,2850,2970,2,0,0,3,8,2120,730,1999,2380,3559
499900,4,2.25,2360,7650,1,0,0,3,8,1640,720,1963,2320,11060
620000,5,3,2540,11422,1,0,0,3,8,1270,1270,1962,2090,10741
450000,3,1.75,1160,6120,1,0,0,3,7,1040,120,1941,1530,6120
690000,4,3.5,2710,2147,2,0,0,3,10,2220,490,2007,2650,2252
1.90E+06,5,2.25,3120,16672,2,0,0,4,9,3120,0,1969,3740,17853
1.94E+06,5,2.25,3120,16672,2,0,0,4,9,3120,0,1969,3740,17853
832500,3,2,1870,9527,1,0,0,4,7,1870,0,1951,1970,11904
245000,3,1,1010,9678,1,0,0,5,7,1010,0,1955,1010,9375
820000,3,2.5,2980,18935,1.5,0,0,3,11,2980,0,1990,3670,18225
369000,4,2.75,2420,6495,2,0,0,3,8,2420,0,2005,2420,6200
1.05E+06,4,3.25,3830,8331,2,0,0,3,9,3830,0,2014,4080,8425
653000,3,3,3040,5067,3,0,2,3,10,3040,0,1993,1820,5998
220650,2,1.75,1460,10500,1,0,0,3,7,1460,0,1980,1340,9600
300000,5,3,1940,6355,1,0,0,3,8,1200,740,2007,1940,5033
970000,4,3.5,3780,20023,2,0,2,3,10,3780,0,2001,2150,3675
360000,4,2.5,1950,5451,2,0,0,3,7,1950,0,2004,2240,6221
672500,3,2.5,2450,5760,2,0,0,3,9,2450,0,2000,2450,5762
268000,4,1.5,1730,7020,1.5,0,0,4,5,1730,0,1953,1110,7020
440000,4,1.5,1690,3245,1.5,0,0,3,8,1690,0,1929,1380,1590
1.40E+06,3,2.5,2550,7200,2,0,2,3,10,2550,0,1981,2030,3500
590000,4,2.5,2290,11072,2,0,0,3,9,2290,0,1986,2340,9774
359000,4,2.25,2710,22860,1,0,0,4,7,1850,860,1962,1700,22860
266500,4,1.75,1880,7632,1,0,0,4,7,1180,700,1978,1840,8528
635000,4,2.5,2930,8679,2,0,0,3,8,2930,0,2014,2030,7264
559000,3,2.5,3110,217800,2,0,0,3,9,3110,0,2001,2220,217800
895000,4,2.5,3480,38985,2,0,0,3,10,3480,0,1989,3630,36290
625000,2,1.5,1110,118047,1,0,0,3,7,1110,0,1961,2970,43500
650000,4,2.25,2440,9320,1,0,0,4,7,1880,560,1957,1530,9335
312500,4,1.75,2280,7840,1,0,0,3,7,1280,1000,1957,2120,7260
225000,3,1,900,6099,1,0,0,3,6,790,110,1944,1240,6099
425000,4,1.75,1980,8400,1,0,0,3,7,1330,650,1968,1920,8400
329999,3,2.75,3360,41250,1,0,0,4,7,1820,1540,1988,2580,98881
572000,5,2.25,2340,9225,2,0,0,3,8,2340,0,1973,2140,9348
386500,4,2.5,3110,5048,2,0,0,3,8,3110,0,2002,3110,5190
452000,2,1,980,5000,1,0,0,3,6,980,0,1904,1270,4500
278000,4,2,1480,6324,1,0,0,3,7,1480,0,1943,1480,3600
474900,3,2.25,1800,43647,1,0,0,4,8,1800,0,1976,2480,25608
450000,2,1.75,2130,6574,1,0,0,3,8,1500,630,1946,2130,6275
611000,2,1,1270,5100,1,0,0,3,7,1100,170,1900,1670,3900
214100,2,2.5,1150,2064,2,0,0,3,7,1150,0,2004,1880,2855
317000,3,2.5,1840,5011,2,0,0,3,8,1840,0,2012,2000,4793
1.00E+06,4,3.5,3180,12528,2,0,1,4,9,2060,1120,1979,2850,11410
1.00E+06,5,2.75,1510,5700,2,0,1,4,7,1510,0,1946,2190,5700
525000,4,2.5,3070,7200,2,0,0,3,8,3070,0,2005,2590,7200
436000,3,2.25,1800,6680,2,0,0,3,8,1800,0,1983,1630,8621
450000,3,1.75,1540,9154,1,0,0,3,8,1540,0,1983,1990,10273
588500,3,1.75,2330,14892,1,0,0,3,8,1970,360,1980,2570,14217
340000,4,1.75,1400,8374,1,0,0,3,7,1400,0,1953,1420,8360
482000,4,2.5,2846,85377,1.5,0,0,3,8,1976,870,2000,1696,57934
1.58E+06,4,3.5,5830,131116,2,0,0,3,11,5830,0,2005,5340,207206
749000,3,2.5,3380,7126,2,0,0,3,8,3380,0,1965,1810,7308
330000,3,1.5,1440,7875,1,0,0,4,8,1440,0,1968,1800,8964
568000,3,2.5,1740,1279,3,0,0,3,8,1740,0,2008,1740,1280
239000,3,1.75,1470,8925,1,0,0,4,7,1470,0,1957,1430,9282
528000,3,2.5,2810,4932,2,0,0,3,8,2810,0,2003,2470,4919
385000,4,3,2090,5102,1,0,0,3,7,1350,740,1994,2090,5102
825000,4,3.25,4110,14219,2,0,2,4,10,2570,1540,1979,2760,12283
815000,5,3.25,3230,5000,2,0,1,3,9,2350,880,2002,1520,5000
625000,4,2.5,2601,34335,2,0,0,3,9,2601,0,1995,2080,32336
690000,3,1.75,2070,6000,1,0,3,3,8,1340,730,1955,2200,6000
210000,3,1,1660,7440,1,0,0,3,7,1270,390,1957,1540,7440
599000,4,1,1590,4280,1.5,0,0,3,7,1590,0,1924,2230,4280
860000,3,1.75,1860,5584,1,0,0,3,8,1310,550,1951,1630,6022
147200,3,1,1420,9600,1,0,0,4,6,1420,0,1954,1400,8415
476900,3,1,1240,5758,1.5,0,0,4,6,960,280,1910,1460,5750
450000,4,2.5,2500,36254,1,0,0,4,8,1590,910,1978,2360,36254
570000,4,2.5,2640,11816,2,0,0,3,8,2640,0,1999,2400,11816
567500,3,1,1440,3060,1.5,0,0,4,7,1440,0,1910,1440,3570
790000,5,3.25,3030,20446,2,0,2,3,9,2130,900,1976,2890,20908
875000,3,1.5,1820,12686,1,0,0,4,7,1820,0,1952,3020,11550
490000,3,2,2220,10275,2,0,0,3,9,1640,580,1980,2300,9975
335000,3,1.75,2430,9133,1,0,0,4,7,1410,1020,1978,1980,9592
550000,3,1.75,1670,10798,1,0,0,4,8,1670,0,1962,2290,10798
385000,3,1.75,1180,10541,1,0,0,4,7,940,240,1981,1230,10879
395000,3,1.75,1620,8085,1,0,0,3,7,1210,410,1976,1700,8085
650000,2,1,1030,5750,1,0,0,5,8,1030,0,1928,1570,5750
637000,4,2.75,2900,5803,2,0,0,3,9,2900,0,2007,2900,6212
692500,3,2.25,3420,9900,1,0,0,3,9,1710,1710,1963,2290,10700
322400,3,1.75,1710,15844,1,0,0,4,8,1710,0,1964,1990,20359
233500,3,1.5,1580,10517,1,0,0,4,6,1580,0,1957,1400,10658
400000,3,2,1230,11413,1,0,0,3,7,990,240,1984,1570,11517
547000,5,2.5,2200,4080,1.5,0,0,5,7,1420,780,1916,1300,4080
519000,5,2.25,2570,13054,1,0,1,3,8,1470,1100,1950,2570,19807
1.03E+06,4,3.5,3320,19850,1,0,2,4,10,2040,1280,1977,3240,15470
365000,3,1,1090,6435,1,0,0,4,7,1090,0,1955,1340,6435
699000,5,2.75,2970,36817,2,0,0,4,8,2970,0,1978,2730,29150
525000,3,1.75,1970,8000,1,0,0,4,8,1970,0,1968,1910,8000
430000,4,3,3220,8936,2,0,0,3,9,2450,770,1990,2810,10500
325000,3,1,1600,7500,1,0,0,3,7,1600,0,1966,2050,7200
279000,2,1,670,6300,1,0,0,5,6,670,0,1942,760,6300
805000,4,1.75,2360,4750,2,0,0,5,7,1660,700,1911,1810,4750
419950,3,3,2150,3962,1.5,0,0,3,7,1540,610,1949,1730,4609
425000,2,1,620,4455,1,0,0,3,6,620,0,1927,1180,5000
446000,4,1.75,1730,5922,2,0,0,5,7,1730,0,1949,1700,6127
455000,5,2,2500,7860,1,0,0,3,7,1040,1460,1963,2060,9684
226550,3,1,990,4440,1,0,0,3,6,990,0,1943,990,6771
764000,3,2,1420,4080,1.5,0,0,5,8,1420,0,1904,1220,3060
439950,3,2.25,2170,15000,2,0,0,4,8,2170,0,1978,2430,14256
453000,4,2,1880,5100,1,0,0,3,8,1880,0,1952,1610,4590
219950,3,1,1300,9620,1,0,0,3,7,1300,0,1971,1420,9620
702500,3,1.5,2360,6750,2,0,0,5,7,1930,430,1926,1320,4500
285000,3,1.5,1780,12231,1,0,0,4,8,1780,0,1956,2460,12663
798750,2,2.25,2160,2578,3,0,0,3,8,2160,0,2005,1800,2142
320000,2,1,950,5316,1,0,2,3,7,950,0,1948,1620,6085
425000,3,1.75,1680,14630,1.5,0,0,3,8,1680,0,1985,1920,14630
540000,4,2.5,2290,4450,2,0,0,3,9,2290,0,2004,2570,5096
1.06E+06,4,5.25,4140,14757,2,0,2,3,11,4140,0,2005,4440,15523
1.17E+06,4,3.75,3920,4500,3,0,0,3,8,3920,0,2013,2040,3000
576000,3,1.75,1500,13891,1,0,0,4,7,1500,0,1951,2020,13891
525000,3,1.75,1720,7200,1,0,0,3,7,1140,580,1977,1700,8400
324950,4,2.5,2641,8615,2,0,0,3,7,2641,0,1998,2641,8091
600000,3,2.5,4930,77536,2,0,0,3,9,3930,1000,1981,2760,7351
464000,3,2.5,2460,5400,1,0,0,4,8,1520,940,2001,1745,5400
266000,4,2.25,1995,7102,2,0,0,4,8,1995,0,1981,1880,7950
775000,3,2.5,3010,74390,2,0,0,3,10,3010,0,1998,3240,109771
415000,3,1.75,1270,4800,1,0,0,3,7,1270,0,1952,1220,4800
550000,4,2.75,3080,6731,2,0,3,3,9,3080,0,2003,3080,6731
235000,3,2.25,1670,7606,2,0,0,3,7,1670,0,1990,1670,7433
280000,3,2,1470,8089,1,0,0,3,7,1470,0,1987,1530,7721
459000,3,1.75,1730,7807,1,0,0,3,7,1260,470,1976,1800,7650
195000,3,1,1070,7615,1,0,0,4,7,1070,0,1969,1240,6906
235000,3,1.5,1660,8738,1,0,0,4,7,1080,580,1959,1500,8466
711800,4,2.25,2410,16650,1,0,0,4,8,2410,0,1965,2720,11141
440000,3,2.5,1040,1032,3,0,0,3,7,1040,0,2007,1290,1275
515000,2,1,970,3300,1,0,0,4,7,970,0,1916,1060,3600
1.20E+06,5,2.75,2910,9480,1.5,0,0,3,8,2910,0,1939,2940,6600
560000,3,1.75,2340,12443,1.5,0,0,4,8,2340,0,1965,1970,9600
340000,3,1.75,1880,11249,1,0,0,3,7,1330,550,1985,1870,14547
600000,2,1,1110,3500,1.5,0,0,3,6,970,140,1912,1884,1778
764000,4,2.5,2790,7938,2,0,0,3,9,2790,0,1997,2780,7779
337000,4,2,1590,8779,1,0,0,3,8,1590,0,2001,2090,9600
1.39E+06,6,2.75,5700,20000,1,0,4,4,10,2850,2850,1977,3690,15700
249000,4,1,1200,7552,1,0,0,3,6,1060,140,1919,1580,7680
350000,3,3,3200,35782,1,0,0,3,8,2360,840,1978,3090,37887
269950,3,2.25,1510,6000,1,0,0,4,7,1150,360,1993,1510,6000
735000,3,1.75,1880,108900,1,0,0,3,7,1880,0,1978,2730,37731
1.30E+06,4,2.5,3070,4000,2,0,0,4,8,2070,1000,1940,2560,4000
475000,4,2.25,2110,7560,2,0,0,4,8,2110,0,1974,2110,7560
339000,3,2,2350,8459,1.5,0,0,3,9,2350,0,1989,2430,8459
600000,4,3.5,3270,15160,1,0,2,3,8,1660,1610,1997,2790,15160
397500,4,1.75,2220,4760,1,0,0,3,7,1320,900,1918,940,4760
1.53E+06,4,3.5,5990,111078,2,0,0,3,11,5990,0,2004,4690,118918
460000,3,2,1760,9055,2,0,0,4,7,1760,0,1985,2010,9383
370000,4,2.75,2200,5207,1,0,0,5,7,1120,1080,1951,1210,6008
250000,4,1,1550,7296,1.5,0,0,3,6,1550,0,1957,1370,7680
1.10E+06,4,3.75,5070,60123,2,0,0,3,11,5070,0,2000,4920,101930
430000,2,2.25,1040,1516,2,0,0,3,8,1040,0,2008,1560,1920
1.09E+06,3,1.5,2560,4000,1.5,0,0,5,8,1660,900,1927,2560,4000
670000,3,1.75,1850,8160,1,0,0,3,8,1850,0,1952,1600,8160
461550,3,1.5,2090,11895,1,0,0,3,7,1790,300,1954,2180,11072
479990,3,2.5,2010,2386,2,0,0,3,8,1390,620,2014,1690,1870
643000,4,2.5,2518,4663,2,0,0,3,8,2518,0,2005,2280,4525
607000,3,2.75,2810,12813,2,0,0,3,8,2040,770,1988,1890,10336
625000,3,2.5,2600,10092,1,0,0,3,9,2600,0,1984,2440,9298
731100,3,2.5,2060,8778,1,0,0,3,8,1160,900,1953,1990,7560
859000,3,2.5,2920,434728,2,0,3,4,8,2920,0,1999,3150,55216
435000,4,2.5,2130,10375,2,0,0,4,8,2130,0,1986,2220,8508
465000,3,3,2290,15600,1,0,0,3,8,1420,870,1948,1890,14143
740000,3,1,1230,6380,1.5,0,0,3,7,1230,0,1927,1250,6380
740000,3,1.75,2020,9478,1,0,0,4,9,2020,0,1961,3050,15594
250000,3,2,1430,7280,1,0,0,3,7,990,440,1980,1430,7280
656000,2,2.5,2270,1763,3,0,0,3,7,1820,450,2009,2180,1763
300000,4,2.5,1910,8058,2,0,0,3,8,1910,0,1992,1910,6500
643000,3,1.5,1780,214315,1,0,0,3,7,1780,0,1954,2740,133419
311000,4,2.5,2690,6124,2,0,0,3,7,2690,0,2007,2300,6002
360000,3,1.75,1330,7482,1,0,0,4,7,1330,0,1975,1480,8096
475000,4,2.5,3060,10043,1,0,0,4,8,1700,1360,1968,1630,8296
469950,3,3.25,1760,1778,3,0,0,3,8,1760,0,2008,1520,1615
240000,3,1.75,1570,8750,1,0,0,3,7,1570,0,1960,1890,8825
232000,2,1,960,8100,1,0,0,3,6,810,150,1936,960,12150
350000,3,2,1680,81893,1,0,0,3,7,1680,0,1991,2480,38637
803000,2,1,1440,33747,1.5,0,0,3,7,1440,0,1928,1980,8400
355000,3,2.25,1960,7000,1,0,0,3,8,1600,360,1980,1980,7140
475000,4,2,1790,2250,1,0,2,4,7,840,950,1909,1440,1545
823000,3,2.5,2560,9825,2,0,0,4,9,2560,0,1988,2710,12034
395000,2,1.5,1010,3060,1,0,0,4,7,1010,0,1918,1160,4080
499000,4,3.75,2560,5250,2,0,0,3,7,1900,660,1963,1400,5250
420000,2,1.75,1200,3136,1,0,0,3,7,800,400,1904,1330,3164
961500,3,2.5,3910,14000,2,0,0,3,10,3910,0,1999,2280,14000
833000,4,1.75,2260,12238,1,0,0,3,9,2260,0,1967,2430,10204
479000,3,2.25,2110,11319,2,0,0,4,8,2110,0,1978,1860,11319
1.15E+06,4,2.5,3340,10422,2,0,0,3,10,3340,0,1996,1770,9490
267000,3,1,1400,8100,1.5,0,0,3,6,1400,0,1944,1420,8100
555000,4,1.75,1760,94525,1.5,0,0,3,7,1760,0,1988,3030,34848
490000,3,2.5,2010,9725,2,0,0,4,8,2010,0,1987,1850,6858
619000,4,2,2300,3400,1.5,0,0,5,8,1550,750,1915,1670,4200
569950,5,2.75,2510,28185,1,0,0,4,7,1600,910,1963,2910,14880
549000,3,2,1340,3000,2,0,0,5,7,1340,0,1905,1120,3000
422500,3,1.75,1560,7245,1.5,0,0,3,7,1560,0,1962,2220,8502
400000,4,3.5,3350,9681,1,0,1,3,7,2140,1210,1980,2580,9681
692500,4,2.75,3710,7984,2,0,0,3,9,3710,0,1999,2950,7984
310000,4,2.5,2430,5499,2,0,0,3,8,2430,0,2002,2890,5190
499900,3,1.75,2430,8820,1,0,2,3,8,1630,800,1977,2390,10050
492000,3,2.25,2100,7335,2,0,0,3,8,2100,0,1983,2050,8930
460000,2,2.5,1880,40575,1,0,0,3,9,1880,0,1987,1930,32935
800000,3,2.5,1630,2640,2,0,0,5,8,1630,0,1919,1630,3000
832600,4,1,1640,4200,1.5,0,0,3,7,1640,0,1925,1730,3990
470000,4,2.75,2310,7350,1,0,0,3,8,1670,640,1989,2600,6077
542000,2,2,1930,4500,1,0,0,3,8,1930,0,2003,1670,5200
1.31E+06,4,4.5,4750,13912,2,0,2,3,10,3600,1150,2005,3600,22124
308130,4,2.5,2300,7500,1,0,3,2,7,1650,650,1959,2300,7500
310000,2,1,1050,2699,1,0,0,3,7,1050,0,2005,1240,2671
235000,2,1,1500,8015,1,0,0,3,6,1500,0,1947,1130,8015
215000,3,1,1150,7560,1,0,0,4,6,1150,0,1958,1230,7560
210000,4,1.5,1920,10403,1,0,0,3,7,1370,550,1959,1550,9619
730000,4,2.75,3660,150282,2,0,0,3,10,3660,0,1990,3090,53578
245000,3,1.75,1720,9342,1,0,0,4,7,1140,580,1981,1330,7540
540000,3,2.25,2100,20018,1,0,4,3,8,1470,630,1948,2410,17196
299000,4,2.5,2400,6078,2,0,0,3,8,2400,0,2001,2406,7642
510000,3,2.5,2540,40106,2,0,0,3,10,2540,0,1991,3190,71797
198000,4,1.75,2080,7200,1,0,0,4,7,1050,1030,1966,1500,7350
950000,5,3.25,3400,7452,2,0,0,3,10,3400,0,1999,2650,8749
300000,4,1.75,2200,7600,2,0,0,3,8,2200,0,1978,1910,7600
528000,5,1.75,2140,8580,1,0,0,3,7,1200,940,1962,1600,9206
507000,5,3.25,3850,16249,2,0,2,3,9,3030,820,2002,2640,7393
770000,4,3.25,4270,6384,2,0,0,3,9,3060,1210,2001,2850,6285
255000,3,1.75,1340,7210,1,0,0,4,7,1340,0,1975,1370,7210
220000,1,1.5,1100,3451,1.5,0,0,4,8,1100,0,1978,1400,4560
690700,5,2.75,2870,5349,2,0,0,3,9,2870,0,2005,2800,5000
447000,2,1,1320,8380,1,0,0,3,7,1320,0,1953,1290,8025
755000,6,2,2150,4505,1,0,0,3,7,1270,880,1952,1740,4505
700000,4,1.5,2470,6000,1.5,0,0,3,7,1480,990,1940,2140,4000
250000,4,2.75,1910,7700,1,0,0,4,7,1000,910,1980,1880,7875
320000,3,2.5,2130,6969,2,0,0,3,7,2130,0,2003,1670,9545
565000,4,2.5,2240,14667,2,0,0,4,9,2240,0,1989,2410,11243
754300,5,2.75,1800,4500,2,0,0,4,7,1680,120,1939,1730,4500
650000,3,1.5,2160,9000,1,0,2,4,8,1400,760,1949,3010,9000
529888,4,2.5,3140,8455,2,0,0,3,8,3140,0,2003,3140,7391
432000,3,2.5,1920,9812,2,0,0,3,8,1920,0,2000,1830,10534
235000,3,1,1050,7670,1.5,0,0,5,7,1050,0,1955,1220,7670
994900,4,3.5,3695,6556,2,0,0,3,9,3695,0,2014,4160,6786
489000,4,2.5,3910,8442,2,0,0,3,9,2710,1200,2000,2650,7576
800000,4,2.75,3010,7427,2,0,0,3,8,3010,0,2010,3000,4929
370000,4,1.5,1370,9957,1,0,0,3,7,900,470,1972,1510,8088
436000,4,2.75,2080,9600,1,0,0,3,8,1240,840,1979,1880,9525
395000,3,2.5,2250,3757,2,0,0,3,7,2250,0,2006,2250,4556
377691,5,1.75,2120,8399,1,0,0,4,7,1320,800,1942,2120,8398
370000,5,3,2220,5185,2,0,3,3,7,2220,0,2003,2340,6316
515000,3,2.5,1440,4394,1,0,0,5,8,1440,0,1987,1900,5893
169000,3,1,910,7686,1,0,0,3,7,910,0,1969,1020,7686
475000,3,1,1270,4268,1,0,0,3,7,1270,0,1921,1310,4080
420000,3,2.5,2480,6180,2,0,0,3,9,2480,0,1999,2870,6180
1.30E+06,6,2.75,2630,9420,2,0,0,5,9,2510,120,1900,1540,4969
822000,3,2,2410,13300,2,0,0,3,9,1840,570,1985,2930,10900
1.50E+06,4,2.75,2930,25697,1,0,0,4,9,2310,620,1964,3810,20681
485000,3,2.25,1570,6810,1,0,0,3,8,1180,390,1988,1620,6584
270000,4,1,1900,8505,1,0,0,3,7,1200,700,1956,1440,8505
300000,6,2.5,2590,11250,1,0,0,4,8,1390,1200,1978,2270,8360
878000,4,2.5,3810,7728,2,0,0,3,9,3810,0,2007,3290,7728
590000,3,2.5,2290,4203,2,0,0,3,9,2290,0,2001,2290,5089
611900,1,2.25,1220,2100,2,0,2,4,8,1220,0,1946,3150,6000
240000,3,1.75,1100,7373,1,0,0,4,7,1100,0,1968,1430,8415
395000,4,2.5,2810,10951,2,0,0,3,8,2810,0,2003,1680,6625
169000,3,1,890,7110,1,0,0,3,6,890,0,1957,1100,8375
200500,3,2,1280,14972,1,0,0,3,7,1280,0,1963,1800,9698
308000,3,2.5,2320,7140,2,0,0,3,8,2320,0,1990,2360,7955
290256,3,2.25,1720,7885,2,0,0,3,8,1720,0,1983,2340,7885
279950,3,1.75,1530,8800,1,0,0,4,7,1040,490,1967,1530,8690
195000,3,1.75,1580,7875,1,0,0,3,7,1580,0,1979,1560,8314
630000,3,1,1360,13000,1,0,0,5,6,1360,0,1945,1890,19650
1.16E+06,4,3,2680,15438,2,0,2,3,8,2680,0,1902,4480,14406
478000,3,2.25,1640,3896,2,0,0,3,8,1640,0,1994,1780,3999
835000,3,2.25,2520,6690,2,0,2,5,8,1700,820,1944,1990,5792
639000,3,2.25,1400,2421,2,0,0,3,9,1400,0,2005,1500,2743
623000,4,2.75,2300,12633,2,0,0,3,9,2300,0,1984,2240,9246
220000,3,1.75,1900,7680,1,0,0,3,7,1260,640,1959,2000,7740
526000,3,2.25,2000,18099,1,0,0,4,8,1250,750,1978,2060,12000
243500,2,1,900,5016,1,0,0,3,6,900,0,1948,1420,5184
750000,4,2.5,2980,4930,2,0,0,3,9,2890,90,2000,2980,6099
329000,4,2,1850,9126,1,0,0,5,7,1850,0,1963,1730,9110
525000,4,1,1570,4000,1.5,0,0,3,7,1570,0,1920,1610,4000
190000,2,1,670,3101,1,0,0,4,6,670,0,1948,1660,4100
772650,4,2.5,2660,10800,1,0,0,3,7,2660,0,1955,2640,10800
355000,3,2.5,2110,4038,2,0,0,4,8,2110,0,1989,2110,3727
650000,3,1.75,1970,54450,1,0,0,3,8,1570,400,1980,2460,36677
678500,3,2.75,1210,3600,1.5,0,2,5,7,1210,0,1910,1630,3910
669950,4,2.5,2670,11877,2,0,0,3,9,2670,0,1996,2430,11333
850000,3,2.25,3000,18450,1,0,0,3,10,3000,0,1983,2980,12304
572000,3,2.75,2200,3885,2,0,0,3,8,2200,0,2002,2710,6000
492450,3,1.75,1540,13002,1,0,0,2,8,1200,340,1984,1620,10098
813000,3,1.75,2080,11866,1,0,0,3,8,2080,0,1960,2240,10696
710000,3,2,1780,9732,1,0,0,3,8,1780,0,1967,1900,10200
792500,3,1.5,1960,2400,2,0,0,3,8,1330,630,1911,2090,4000
285900,5,1.5,1690,7725,1.5,0,0,4,7,1690,0,1961,1690,7739
389000,3,2,2080,12972,1,0,0,4,7,1250,830,1981,1530,10089
675000,3,2.25,2070,2833,2,0,2,3,8,1490,580,1966,1940,3794
352000,2,0.75,760,33801,1,0,0,4,4,760,0,1931,1100,39504
1.05E+06,4,3.25,4020,11588,2,0,0,3,11,4020,0,2000,3190,8066
768500,4,1.75,3620,10400,1,0,0,4,8,1820,1800,1965,2410,10400
500000,4,2,2330,7778,1,0,0,3,7,1230,1100,1961,1250,8160
685000,3,2.5,1460,8800,1,0,0,4,7,1460,0,1956,2200,8800
648475,4,2.75,2250,5700,1,0,0,3,8,1200,1050,1951,1720,3850
655000,6,5,2850,6600,2,0,0,3,7,2850,0,1994,1870,9900
895000,4,2.75,2640,4000,2,0,0,5,8,1730,910,1925,1530,3740
195000,3,1,1310,9554,1,0,0,3,7,960,350,1962,1310,9845
368000,4,2.5,2720,7350,2,0,0,3,9,2720,0,1989,2570,8336
997000,4,3.5,3430,13609,2,0,0,3,11,3430,0,2001,3880,11614
335000,3,2.75,1990,19991,1,0,0,3,7,1340,650,1977,1750,9775
250000,3,2,1170,7258,1,0,0,3,7,1170,0,1984,1410,7750
278500,3,1.75,1390,8980,1,0,0,4,8,1390,0,1985,1770,9085
