WERKS,SCENARIO,KTOKK,VSTATU,VPATD,EKORG,EKGRP,TOTGRQTY,TOTIRQTY,NODLGR,NODLIR,DIFGRIRD,DIFGRIRV,STATUS
ML01,4,2,1,90,1,B,130,134,89,78,-4,-2769,0
ML01,4,2,1,90,1,B,161,181,48,29,-20,-2623,0
ML01,4,1,1,30,1,C,70,71,71,50,-1,-790,1
ML01,4,1,1,30,1,C,154,164,144,119,-10,-5621,0
ML01,4,1,1,30,1,C,70,76,264,239,-6,-5932,0
ML01,4,1,1,30,1,C,136,154,93,65,-18,-11538,0
ML01,4,1,1,30,1,C,129,134,144,123,-5,-1990,1
ML01,4,1,1,60,1,C,111,126,41,30,-15,-6012,0
ML01,4,1,1,60,1,C,143,157,79,63,-14,-4876,1
ML01,4,1,1,60,1,C,137,147,169,152,-10,-1790,1
ML01,4,1,1,60,1,C,187,193,54,43,-6,-2180,0
ML01,4,1,1,60,1,C,133,156,255,226,-23,-13645,0
ML01,4,1,1,90,1,C,53,60,105,82,-7,-8727,0
ML01,4,1,1,90,1,C,53,60,168,153,-7,-3498,1
ML01,4,1,1,90,1,C,74,76,207,182,-2,-545,1
ML01,4,1,1,90,1,C,172,198,124,103,-26,-6235,0
ML01,4,1,1,30,1,C,173,199,80,64,-26,-3332,1
ML01,4,1,1,30,1,C,48,54,250,225,-6,-9919,0
ML01,4,1,1,30,1,C,196,200,193,163,-4,-1320,1
ML01,4,1,1,30,1,C,96,110,193,163,-14,-8821,0
ML01,4,1,1,60,1,C,144,165,209,186,-21,-6516,0
ML01,4,1,1,60,1,C,106,117,75,57,-11,-8824,0
ML01,4,1,1,60,1,C,86,100,150,138,-14,-6870,0
ML01,4,1,1,60,1,C,132,139,207,182,-7,-2452,1
ML01,4,1,1,60,1,C,123,143,70,52,-20,-2059,0
ML01,4,1,1,90,1,C,169,190,162,152,-21,-4974,1
ML01,4,1,1,90,1,C,97,100,244,222,-3,-1917,1
ML01,4,1,1,90,1,C,65,72,210,187,-7,-5780,0
ML01,4,1,1,90,1,C,67,68,108,95,-1,-789,1
ML01,4,2,1,30,1,C,92,105,218,205,-13,-7949,0
ML01,4,2,1,30,1,C,131,139,195,179,-8,-5610,0
ML01,4,2,1,30,1,C,116,123,204,178,-7,-4903,0
ML01,4,2,1,30,1,C,152,165,179,166,-13,-2083,1
ML01,4,2,1,60,1,C,142,154,102,77,-12,-951,1
ML01,4,2,1,60,1,C,127,140,87,66,-13,-4265,0
ML01,4,2,1,60,1,C,147,158,124,105,-11,-5439,0
ML01,4,2,1,60,1,C,87,96,42,28,-9,-2243,0
ML01,4,2,1,60,1,C,141,162,263,234,-21,-7092,0
ML01,4,2,1,90,1,C,155,180,80,62,-25,-7431,0
ML01,4,2,1,90,1,C,156,175,175,154,-19,-7147,0
ML01,4,2,1,90,1,C,135,157,174,162,-22,-5564,0
ML01,4,2,1,90,1,C,189,195,121,101,-6,-594,1
ML01,4,2,1,30,1,C,165,176,55,35,-11,-2169,1
ML01,4,2,1,30,1,C,104,113,163,146,-9,-796,1
ML01,4,2,1,30,1,C,65,76,226,216,-11,-13571,0
ML01,4,2,1,60,1,C,130,144,22,11,-14,-4696,0
ML01,4,2,1,60,1,C,116,133,94,65,-17,-7177,0
ML01,4,2,1,60,1,C,138,150,89,59,-12,-1205,0
ML01,4,2,1,60,1,C,62,67,211,187,-5,-1303,1
ML01,4,2,1,90,1,C,123,145,128,102,-22,-7177,0
ML01,4,2,1,90,1,C,55,60,66,44,-5,-5996,0
ML01,4,2,1,90,1,C,175,184,102,86,-9,-3196,0
ML01,4,1,1,30,1,A,139,149,74,47,-10,-1179,1
ML01,4,1,1,30,1,A,123,126,141,127,-3,-1458,1
ML01,4,1,1,30,1,A,99,102,235,209,-3,-2729,1
ML01,4,1,1,60,1,A,140,150,66,48,-10,-2427,0
ML01,4,1,1,60,1,A,71,75,217,200,-4,-4055,1
ML01,4,1,1,60,1,A,135,142,170,156,-7,-828,1
ML01,4,1,1,60,1,A,90,91,252,224,-1,-262,1
ML01,4,1,1,60,1,A,89,101,32,17,-12,-8363,0
ML01,4,1,1,90,1,A,58,66,131,101,-8,-6302,0
ML01,4,1,1,90,1,A,173,194,42,23,-21,-5272,0
ML01,4,1,1,90,1,A,174,200,15,3,-26,-11463,0
ML01,4,1,1,90,1,A,150,155,248,236,-5,-426,1
ML01,4,1,1,30,1,A,143,149,130,109,-6,-1091,1
ML01,4,1,1,30,1,A,120,136,197,169,-16,-4464,1
ML01,4,1,1,30,1,A,114,127,177,163,-13,-9153,0
ML01,4,1,1,30,1,A,96,97,143,124,-1,-997,1
ML01,4,1,1,30,1,A,116,136,120,91,-20,-7276,0
ML01,4,1,1,60,1,A,50,57,101,86,-7,-5649,0
ML01,4,1,1,60,1,A,51,59,131,120,-8,-6774,0
ML01,4,1,1,60,1,A,67,76,222,206,-9,-7603,0
ML01,4,1,1,60,1,A,147,160,55,40,-13,-1078,0
ML01,4,1,1,90,1,A,119,123,249,230,-4,-3154,1
ML01,4,1,1,90,1,A,52,57,169,145,-5,-3551,1
ML01,4,2,1,30,1,A,66,72,171,146,-6,-1608,1
ML01,4,2,1,30,1,A,70,74,203,187,-4,-541,1
ML01,4,2,1,30,1,A,170,177,150,136,-7,-2271,1
ML01,4,2,1,30,1,A,131,139,200,175,-8,-5391,0
ML01,4,2,1,30,1,A,111,121,148,137,-10,-5610,0
ML01,4,2,1,60,1,A,48,51,247,227,-3,-4709,0
ML01,4,2,1,60,1,A,168,198,53,41,-30,-3395,0
ML01,4,2,1,90,1,A,55,62,168,157,-7,-4595,0
ML01,4,2,1,90,1,A,138,152,118,95,-14,-2351,1
ML01,4,2,1,90,1,A,63,72,189,173,-9,-12381,0
ML01,4,2,1,90,1,A,85,91,139,125,-6,-4458,0
ML01,4,2,1,90,1,A,94,99,64,51,-5,-4321,0
ML01,4,2,1,30,1,A,124,144,34,24,-20,-778,0
ML01,4,2,1,30,1,A,74,82,84,66,-8,-3427,0
ML01,4,2,1,30,1,A,109,118,227,212,-9,-5556,0
ML01,4,2,1,30,1,A,76,80,112,90,-4,-2881,1
ML01,4,2,1,30,1,A,147,150,185,166,-3,-1723,1
ML01,4,2,1,60,1,A,64,69,130,101,-5,-304,1
ML01,4,2,1,60,1,A,85,89,202,182,-4,-3301,1
ML01,4,2,1,90,1,A,170,172,227,205,-2,-612,1
ML01,4,2,1,90,1,A,48,57,59,34,-9,-4678,0
ML01,4,2,1,90,1,A,123,134,92,75,-11,-3832,0
ML01,4,2,1,90,1,A,125,126,28,7,-1,-303,0
ML01,4,2,1,90,1,A,172,183,196,177,-11,-4089,0
ML01,4,1,1,30,1,B,55,60,192,168,-5,-7259,0
ML01,4,1,1,30,1,B,172,191,220,196,-19,-2057,1
ML01,4,1,1,30,1,B,160,172,70,53,-12,-4607,0
ML01,4,1,1,30,1,B,124,132,169,155,-8,-1698,1
ML01,4,1,1,60,1,B,54,59,215,193,-5,-5628,0
ML01,4,1,1,60,1,B,172,189,156,144,-17,-6930,0
ML01,4,1,1,60,1,B,102,115,230,209,-13,-8603,0
ML01,4,1,1,60,1,B,52,55,222,195,-3,-1091,1
ML01,4,1,1,90,1,B,72,85,176,159,-13,-9268,0
ML01,4,1,1,90,1,B,64,72,102,87,-8,-10161,0
ML01,4,1,1,90,1,B,77,89,107,97,-12,-8435,0
ML01,4,1,1,90,1,B,62,70,80,69,-8,-5410,0
ML01,4,1,1,90,1,B,77,90,201,182,-13,-8813,0
ML01,4,1,1,30,1,B,133,134,80,69,-1,-234,1
ML01,4,1,1,30,1,B,112,130,225,206,-18,-9600,0
ML01,4,1,1,30,1,B,169,197,62,32,-28,-8322,0
ML01,4,1,1,30,1,B,72,78,105,76,-6,-2595,1
ML01,4,1,1,30,1,B,99,117,105,83,-18,-14600,0
ML01,4,1,1,60,1,B,49,53,189,160,-4,-1336,1
ML01,4,1,1,60,1,B,155,182,137,126,-27,-13263,0
ML01,4,1,1,60,1,B,59,66,64,41,-7,-3200,0
ML01,4,1,1,90,1,B,93,101,85,64,-8,-903,0
ML01,4,1,1,90,1,B,82,96,118,103,-14,-12014,0
ML01,4,1,1,90,1,B,86,98,123,107,-12,-2276,1
ML01,4,1,1,90,1,B,104,116,150,139,-12,-9320,0
ML01,4,2,1,30,1,B,98,105,53,26,-7,-3753,0
ML01,4,2,1,30,1,B,179,190,176,150,-11,-5096,0
ML01,4,2,1,30,1,B,141,148,256,242,-7,-3065,1
ML01,4,2,1,30,1,B,57,67,180,153,-10,-5878,0
ML01,4,2,1,60,1,B,67,73,157,147,-6,-3556,0
ML01,4,2,1,60,1,B,161,163,39,12,-2,-555,0
ML01,4,2,1,60,1,B,57,67,140,130,-10,-5037,0
ML01,4,2,1,60,1,B,63,73,69,39,-10,-11136,0
ML01,4,2,1,90,1,B,74,80,61,38,-6,-3465,0
ML01,4,2,1,90,1,B,63,68,122,112,-5,-5764,0
ML01,4,2,1,90,1,B,104,119,196,175,-15,-2114,1
ML01,4,2,1,90,1,B,63,67,55,36,-4,-3701,0
ML01,4,2,1,30,1,B,100,107,61,36,-7,-5491,0
ML01,4,2,1,30,1,B,122,124,146,126,-2,-277,1
ML01,4,2,1,30,1,B,58,61,266,238,-3,-4514,0
ML01,4,2,1,60,1,B,118,134,86,71,-16,-3539,0
ML01,4,2,1,60,1,B,81,88,260,232,-7,-6730,0
ML01,4,2,1,60,1,B,135,138,191,170,-3,-1969,1
ML01,4,2,1,60,1,B,55,62,218,188,-7,-5485,0
ML01,4,2,1,90,1,B,129,133,133,118,-4,-1382,1
ML01,4,2,1,90,1,B,97,109,111,87,-12,-1862,0
ML01,4,2,1,90,1,B,135,139,74,58,-4,-2623,0
ML01,4,2,1,90,1,B,47,50,182,171,-3,-1900,1
ML01,4,1,1,30,1,C,106,120,197,171,-14,-5343,0
ML01,4,1,1,30,1,C,138,139,196,185,-1,-414,1
ML01,4,1,1,30,1,C,48,51,229,207,-3,-3277,1
ML01,4,1,1,30,1,C,135,144,228,215,-9,-927,1
ML01,4,1,1,30,1,C,117,124,128,118,-7,-2972,1
ML01,4,1,1,60,1,C,89,92,47,20,-3,-368,0
ML01,4,1,1,60,1,C,122,136,166,150,-14,-7771,0
ML01,4,1,1,60,1,C,192,196,111,92,-4,-1759,1
ML01,4,1,1,60,1,C,85,97,174,147,-12,-7828,0
ML01,4,1,1,60,1,C,81,91,28,8,-10,-2860,0
ML01,4,1,1,90,1,C,136,154,118,107,-18,-8486,0
ML01,4,1,1,90,1,C,181,193,91,80,-12,-740,0
ML01,4,1,1,90,1,C,117,131,202,180,-14,-6600,0
ML01,4,1,1,90,1,C,55,62,211,186,-7,-9076,0
ML01,4,1,1,90,1,C,44,50,36,7,-6,-9796,0
ML01,4,1,1,30,1,C,96,112,183,173,-16,-9637,0
ML01,4,1,1,30,1,C,76,83,235,205,-7,-1185,1
ML01,4,1,1,30,1,C,53,58,200,189,-5,-1323,1
ML01,4,1,1,60,1,C,53,55,99,77,-2,-480,1
ML01,4,1,1,60,1,C,160,167,46,27,-7,-2586,0
ML01,4,1,1,60,1,C,76,80,100,86,-4,-2769,1
ML01,4,1,1,60,1,C,158,186,214,191,-28,-11971,0
ML01,4,1,1,90,1,C,104,117,119,102,-13,-6522,0
ML01,4,1,1,90,1,C,126,143,144,125,-17,-7872,0
ML01,4,1,1,90,1,C,89,101,61,46,-12,-4031,0
ML01,4,2,1,30,1,C,128,147,139,109,-19,-2869,1
ML01,4,2,1,30,1,C,43,51,88,72,-8,-6867,0
ML01,4,2,1,30,1,C,122,135,267,240,-13,-9409,0
ML01,4,2,1,30,1,C,142,154,224,209,-12,-7547,0
ML01,4,2,1,60,1,C,178,191,65,41,-13,-2355,0
ML01,4,2,1,60,1,C,136,158,84,72,-22,-8924,0
ML01,4,2,1,60,1,C,137,152,150,125,-15,-1855,1
ML01,4,2,1,60,1,C,167,174,230,211,-7,-1619,1
ML01,4,2,1,90,1,C,148,170,168,153,-22,-1631,1
ML01,4,2,1,90,1,C,183,197,87,77,-14,-3072,0
ML01,4,2,1,90,1,C,125,126,124,95,-1,-699,1
ML01,4,2,1,90,1,C,102,103,267,242,-1,-404,1
ML01,4,2,1,90,1,C,148,166,122,97,-18,-5610,0
ML01,4,2,1,30,1,C,76,78,151,135,-2,-413,1
ML01,4,2,1,30,1,C,56,58,211,188,-2,-2057,1
ML01,4,2,1,30,1,C,156,171,34,21,-15,-3627,0
ML01,4,2,1,30,1,C,145,163,153,129,-18,-1250,1
ML01,4,2,1,30,1,C,133,143,37,23,-10,-1107,0
ML01,4,2,1,60,1,C,138,148,138,112,-10,-669,1
ML01,4,2,1,60,1,C,49,51,57,44,-2,-916,0
ML01,4,2,1,60,1,C,143,168,212,186,-25,-6921,0
ML01,4,2,1,60,1,C,166,186,32,6,-20,-8832,0
ML01,4,2,1,60,1,C,169,171,134,116,-2,-228,1
ML01,4,2,1,90,1,C,104,105,250,223,-1,-672,1
ML01,4,2,1,90,1,C,169,190,162,133,-21,-10088,0
ML01,4,2,1,90,1,C,129,130,57,42,-1,-465,0
ML01,4,1,1,30,1,A,112,127,205,180,-15,-6992,0
ML01,4,1,1,30,1,A,112,123,132,116,-11,-7297,0
ML01,4,1,1,30,1,A,66,73,158,132,-7,-2411,1
ML01,4,1,1,60,1,A,106,119,112,98,-13,-2076,1
ML01,4,1,1,60,1,A,165,183,117,102,-18,-5997,0
ML01,4,1,1,60,1,A,109,111,241,219,-2,-1104,1
ML01,4,1,1,90,1,A,89,101,206,192,-12,-1473,1
ML01,4,1,1,90,1,A,150,156,186,157,-6,-783,1
ML01,4,1,1,90,1,A,64,73,117,104,-9,-5336,0
ML01,4,1,1,90,1,A,104,112,221,206,-8,-2037,1
ML01,4,1,1,90,1,A,50,52,58,37,-2,-3240,0
ML01,4,1,1,30,1,A,125,128,158,141,-3,-1986,1
ML01,4,1,1,30,1,A,165,183,138,122,-18,-2557,1
ML01,4,1,1,30,1,A,58,62,173,152,-4,-3728,1
ML01,4,1,1,60,1,A,109,123,104,75,-14,-6784,0
ML01,4,1,1,60,1,A,123,131,222,200,-8,-914,1
ML01,4,1,1,60,1,A,187,195,169,156,-8,-3276,1
ML01,4,1,1,60,1,A,95,101,207,188,-6,-1364,1
ML01,4,1,1,60,1,A,172,189,235,218,-17,-6275,0
ML01,4,1,1,90,1,A,130,141,32,13,-11,-2684,0
ML01,4,1,1,90,1,A,58,67,48,34,-9,-5592,0
ML01,4,1,1,90,1,A,109,121,117,87,-12,-1291,0
ML01,4,1,1,90,1,A,154,157,104,78,-3,-1676,0
ML01,4,2,1,30,1,A,69,78,213,197,-9,-8250,0
ML01,4,2,1,30,1,A,86,91,244,230,-5,-4474,0
ML01,4,2,1,30,1,A,106,123,91,71,-17,-10217,0
ML01,4,2,1,30,1,A,47,51,62,49,-4,-7700,0
ML01,4,2,1,30,1,A,127,131,100,70,-4,-1238,1
ML01,4,2,1,60,1,A,88,89,146,129,-1,-40,1
ML01,4,2,1,60,1,A,154,157,83,72,-3,-250,1
ML01,4,2,1,60,1,A,85,88,72,46,-3,-1999,0
ML01,4,2,1,60,1,A,70,79,267,241,-9,-10603,0
ML01,4,2,1,60,1,A,77,91,216,192,-14,-9123,0
ML01,4,2,1,90,1,A,52,58,98,68,-6,-1624,0
ML01,4,2,1,90,1,A,71,76,210,191,-5,-4825,0
ML01,4,2,1,90,1,A,71,76,206,196,-5,-3085,1
ML01,4,2,1,90,1,A,185,193,194,183,-8,-3429,1
ML01,4,2,1,30,1,A,104,106,83,57,-2,-730,1
ML01,4,2,1,30,1,A,136,148,137,120,-12,-5955,0
ML01,4,2,1,30,1,A,179,190,190,179,-11,-1208,1
ML01,4,2,1,30,1,A,128,149,228,210,-21,-5619,0
ML01,4,2,1,60,1,A,129,145,78,63,-16,-6632,0
ML01,4,2,1,60,1,A,93,101,178,163,-8,-3847,0
ML01,4,2,1,60,1,A,106,120,104,77,-14,-11366,0
ML01,4,2,1,60,1,A,62,71,123,113,-9,-4830,0
ML01,4,2,1,60,1,A,102,111,144,127,-9,-5193,0
ML01,4,2,1,90,1,A,124,131,215,194,-7,-299,1
ML01,4,2,1,90,1,A,92,108,47,25,-16,-7668,0
ML01,4,2,1,90,1,A,76,77,242,219,-1,-1004,1
ML01,4,2,1,90,1,A,108,116,156,144,-8,-4040,0
ML01,4,2,1,90,1,A,60,63,253,225,-3,-4443,0
ML01,4,1,1,30,1,B,75,78,104,94,-3,-2667,1
ML01,4,1,1,30,1,B,56,63,77,62,-7,-6570,0
ML01,4,1,1,30,1,B,139,158,178,164,-19,-11926,0
ML01,4,1,1,60,1,B,123,137,28,16,-14,-2156,0
ML01,4,1,1,60,1,B,136,154,193,165,-18,-6603,0
ML01,4,1,1,60,1,B,116,129,144,130,-13,-2697,1
ML01,4,1,1,60,1,B,91,100,42,27,-9,-4057,0
ML01,4,1,1,60,1,B,108,121,200,170,-13,-1843,1
ML01,4,1,1,90,1,B,114,132,30,12,-18,-5905,0
ML01,4,1,1,90,1,B,142,160,198,183,-18,-3757,1
ML01,4,1,1,90,1,B,149,175,228,203,-26,-7313,0
ML01,4,1,1,90,1,B,130,144,77,66,-14,-2961,0
ML01,4,1,1,90,1,B,163,173,245,223,-10,-4589,0
ML01,4,1,1,30,1,B,178,200,212,194,-22,-5082,0
ML01,4,1,1,30,1,B,155,157,233,213,-2,-534,1
ML01,4,1,1,30,1,B,166,191,22,3,-25,-4777,0
ML01,4,1,1,30,1,B,61,69,193,173,-8,-3685,1
ML01,4,1,1,30,1,B,178,191,19,4,-13,-699,0
ML01,4,1,1,60,1,B,168,187,151,128,-19,-2088,1
ML01,4,1,1,60,1,B,153,166,142,125,-13,-7663,0
ML01,4,1,1,60,1,B,62,65,14,1,-3,-578,0
ML01,4,1,1,90,1,B,53,57,48,22,-4,-3719,0
ML01,4,1,1,90,1,B,133,142,160,139,-9,-5618,0
ML01,4,1,1,90,1,B,87,94,153,134,-7,-4133,0
ML01,4,1,1,90,1,B,81,89,58,47,-8,-8146,0
ML01,4,2,1,30,1,B,61,71,176,156,-10,-11901,0
ML01,4,2,1,30,1,B,193,195,72,43,-2,-509,1
ML01,4,2,1,30,1,B,138,157,246,218,-19,-5503,0
ML01,4,2,1,60,1,B,149,155,173,148,-6,-543,1
ML01,4,2,1,60,1,B,101,113,65,50,-12,-10421,0
ML01,4,2,1,60,1,B,77,89,80,57,-12,-6437,0
ML01,4,2,1,60,1,B,153,174,182,168,-21,-2910,1
ML01,4,2,1,90,1,B,157,171,143,125,-14,-6333,0
ML01,4,2,1,90,1,B,162,186,158,144,-24,-3840,1
ML01,4,2,1,90,1,B,108,124,145,128,-16,-2246,1
ML01,4,2,1,90,1,B,77,85,155,135,-8,-3451,1
ML01,4,2,1,30,1,B,89,92,222,197,-3,-577,1
ML01,4,2,1,30,1,B,64,68,178,166,-4,-3991,0
ML01,4,2,1,30,1,B,162,186,141,121,-24,-2737,1
ML01,4,2,1,30,1,B,136,156,38,20,-20,-4632,0
ML01,4,2,1,60,1,B,150,156,155,134,-6,-2454,1
ML01,4,2,1,60,1,B,131,154,233,218,-23,-4046,0
ML01,4,2,1,60,1,B,70,71,64,43,-1,-986,0
ML01,4,2,1,60,1,B,62,65,245,216,-3,-4192,0
ML01,4,2,1,60,1,B,170,198,214,196,-28,-11609,0
ML01,4,2,1,90,1,B,155,168,49,23,-13,-4055,0
ML01,4,2,1,90,1,B,88,101,94,70,-13,-11853,0
ML01,4,2,1,90,1,B,53,55,215,195,-2,-2037,1
ML01,4,2,1,90,1,B,101,113,69,51,-12,-3942,0
ML01,4,2,1,90,1,B,88,97,190,176,-9,-8004,0
ML01,4,1,1,30,1,C,126,146,64,51,-20,-6521,0
ML01,4,1,1,30,1,C,54,57,40,10,-3,-3698,0
ML01,4,1,1,30,1,C,53,57,91,70,-4,-4255,0
ML01,4,1,1,30,1,C,181,185,164,144,-4,-762,1
ML01,4,1,1,30,1,C,56,60,43,15,-4,-2235,0
ML01,4,1,1,60,1,C,78,79,212,186,-1,-373,1
ML01,4,1,1,60,1,C,88,96,23,8,-8,-3201,0
ML01,4,1,1,60,1,C,144,157,24,13,-13,-4976,0
ML01,4,1,1,90,1,C,70,80,191,173,-10,-7237,0
ML01,4,1,1,90,1,C,151,161,236,221,-10,-2949,1
ML01,4,1,1,30,1,C,49,50,28,17,-1,-747,0
ML01,4,1,1,30,1,C,76,78,38,28,-2,-573,0
ML01,4,1,1,30,1,C,66,73,181,160,-7,-7839,0
ML01,4,1,1,30,1,C,110,111,139,117,-1,-460,1
ML01,4,1,1,60,1,C,61,67,141,125,-6,-1370,1
ML01,4,1,1,60,1,C,145,154,184,154,-9,-3404,1
ML01,4,1,1,60,1,C,144,167,76,49,-23,-9413,0
ML01,4,1,1,90,1,C,93,95,124,102,-2,-631,1
ML01,4,1,1,90,1,C,115,122,239,212,-7,-3556,1
ML01,4,2,1,30,1,C,62,69,154,143,-7,-8536,0
ML01,4,2,1,30,1,C,123,143,206,178,-20,-12621,0
ML01,4,2,1,30,1,C,162,171,246,224,-9,-4763,0
ML01,4,2,1,30,1,C,60,68,65,49,-8,-9238,0
ML01,4,2,1,60,1,C,63,69,25,8,-6,-1574,0
ML01,4,2,1,60,1,C,161,189,210,181,-28,-9545,0
ML01,4,2,1,60,1,C,163,170,204,185,-7,-637,1
ML01,4,2,1,60,1,C,59,62,234,208,-3,-3846,1
ML01,4,2,1,60,1,C,69,78,191,178,-9,-1878,1
ML01,4,2,1,90,1,C,70,75,131,103,-5,-1813,1
ML01,4,2,1,90,1,C,180,194,153,123,-14,-6365,0
ML01,4,2,1,90,1,C,125,141,172,153,-16,-7668,0
ML01,4,2,1,90,1,C,72,77,236,216,-5,-723,1
ML01,4,2,1,90,1,C,62,69,34,5,-7,-7251,0
ML01,4,2,1,30,1,C,168,177,190,179,-9,-493,1
ML01,4,2,1,30,1,C,101,103,242,228,-2,-1610,1
ML01,4,2,1,30,1,C,84,88,73,59,-4,-3602,1
ML01,4,2,1,60,1,C,90,102,98,75,-12,-1776,1
ML01,4,2,1,60,1,C,80,90,164,135,-10,-10484,0
ML01,4,2,1,90,1,C,100,107,131,109,-7,-4218,0
ML01,4,2,1,90,1,C,77,85,211,192,-8,-1693,1
ML01,4,2,1,90,1,C,176,196,52,25,-20,-2972,0
ML02,4,1,1,30,1,A,87,102,206,176,-15,-2235,0
ML02,4,1,1,30,1,A,53,60,115,92,-7,-10198,0
ML02,4,1,1,30,1,A,120,128,254,232,-8,-2486,1
ML02,4,1,1,30,1,A,134,141,80,65,-7,-2325,1
ML02,4,1,1,30,1,A,161,187,127,114,-26,-9524,0
ML02,4,1,1,60,1,A,152,167,123,97,-15,-2228,1
ML02,4,1,1,60,1,A,134,137,46,33,-3,-868,0
ML02,4,1,1,60,1,A,118,128,108,83,-10,-2299,1
ML02,4,1,1,60,1,A,70,72,88,67,-2,-346,1
ML02,4,1,1,90,1,A,175,177,210,188,-2,-787,1
ML02,4,1,1,90,1,A,78,85,74,47,-7,-3564,0
ML02,4,1,1,90,1,A,137,156,194,170,-19,-10779,0
ML02,4,1,1,30,1,A,158,160,194,182,-2,-465,1
ML02,4,1,1,30,1,A,107,108,29,16,-1,-306,0
ML02,4,1,1,30,1,A,145,163,239,224,-18,-1770,1
ML02,4,1,1,60,1,A,59,65,103,84,-6,-194,1
ML02,4,1,1,60,1,A,50,53,137,122,-3,-3248,1
ML02,4,1,1,60,1,A,89,95,212,193,-6,-5949,0
ML02,4,1,1,60,1,A,81,85,38,20,-4,-3567,0
ML02,4,1,1,90,1,A,170,195,139,111,-25,-10123,0
ML02,4,1,1,90,1,A,112,119,192,175,-7,-4768,0
ML02,4,1,1,90,1,A,167,188,39,11,-21,-3459,0
ML02,4,2,1,30,1,A,97,108,218,196,-11,-7038,0
ML02,4,2,1,30,1,A,149,155,121,111,-6,-1839,1
ML02,4,2,1,30,1,A,164,189,51,22,-25,-8726,0
ML02,4,2,1,30,1,A,49,55,45,27,-6,-8348,0
ML02,4,2,1,60,1,A,130,143,110,82,-13,-5364,0
ML02,4,2,1,60,1,A,106,116,241,223,-10,-4678,0
ML02,4,2,1,60,1,A,47,53,229,206,-6,-8599,0
ML02,4,2,1,60,1,A,134,140,197,170,-6,-2672,1
ML02,4,2,1,60,1,A,177,188,253,234,-11,-4794,0
ML02,4,2,1,90,1,A,163,172,247,228,-9,-2175,1
ML02,4,2,1,90,1,A,132,150,179,149,-18,-2754,1
ML02,4,2,1,90,1,A,148,153,216,199,-5,-2073,1
ML02,4,2,1,90,1,A,157,176,147,125,-19,-10508,0
ML02,4,2,1,30,1,A,83,94,154,129,-11,-3651,0
ML02,4,2,1,30,1,A,95,97,202,174,-2,-232,1
ML02,4,2,1,30,1,A,156,171,25,12,-15,-8721,0
ML02,4,2,1,30,1,A,79,81,30,16,-2,-647,0
ML02,4,2,1,60,1,A,83,86,35,21,-3,-1472,0
ML02,4,2,1,60,1,A,84,94,203,176,-10,-4737,0
ML02,4,2,1,60,1,A,90,106,48,18,-16,-2569,0
ML02,4,2,1,60,1,A,109,115,266,240,-6,-2963,1
ML02,4,2,1,60,1,A,72,73,146,122,-1,-892,1
ML02,4,2,1,90,1,A,127,137,78,53,-10,-4613,0
ML02,4,2,1,90,1,A,153,176,158,139,-23,-2090,1
ML02,4,2,1,90,1,A,109,118,226,213,-9,-1424,1
ML02,4,2,1,90,1,A,53,58,78,63,-5,-5125,0
ML02,4,2,1,90,1,A,123,143,48,35,-20,-9150,0
ML02,4,1,1,30,1,B,140,150,27,10,-10,-1900,0
ML02,4,1,1,30,1,B,171,174,170,156,-3,-1032,1
ML02,4,1,1,30,1,B,137,156,166,143,-19,-4879,0
ML02,4,1,1,60,1,B,83,85,194,184,-2,-678,1
ML02,4,1,1,60,1,B,96,109,152,140,-13,-3304,1
ML02,4,1,1,60,1,B,145,165,255,236,-20,-3267,1
ML02,4,1,1,60,1,B,86,87,145,133,-1,-379,1
ML02,4,1,1,90,1,B,113,130,99,71,-17,-1713,0
ML02,4,1,1,90,1,B,170,172,88,77,-2,-574,0
ML02,4,1,1,90,1,B,166,191,151,139,-25,-3747,1
ML02,4,1,1,90,1,B,58,62,198,179,-4,-1039,1
ML02,4,1,1,90,1,B,143,163,147,129,-20,-3168,1
ML02,4,1,1,30,1,B,128,138,70,43,-10,-5275,0
ML02,4,1,1,30,1,B,83,97,101,83,-14,-8539,0
ML02,4,1,1,60,1,B,152,160,158,137,-8,-910,1
ML02,4,1,1,60,1,B,71,76,26,1,-5,-2725,0
ML02,4,1,1,60,1,B,146,150,221,198,-4,-2018,1
ML02,4,1,1,90,1,B,54,59,41,16,-5,-3220,0
ML02,4,1,1,90,1,B,163,190,197,176,-27,-10072,0
ML02,4,1,1,90,1,B,50,55,100,86,-5,-1231,0
ML02,4,1,1,90,1,B,147,162,62,42,-15,-1367,0
ML02,4,2,1,30,1,B,105,123,148,124,-18,-3512,0
ML02,4,2,1,30,1,B,180,200,114,95,-20,-5473,0
ML02,4,2,1,30,1,B,177,195,125,112,-18,-2940,1
ML02,4,2,1,60,1,B,165,190,95,85,-25,-6158,0
ML02,4,2,1,60,1,B,72,78,187,163,-6,-3665,0
ML02,4,2,1,60,1,B,172,195,140,119,-23,-4437,0
ML02,4,2,1,60,1,B,94,104,231,220,-10,-8989,0
ML02,4,2,1,90,1,B,54,64,190,179,-10,-2766,1
ML02,4,2,1,90,1,B,130,133,241,219,-3,-770,1
ML02,4,2,1,90,1,B,193,199,105,85,-6,-474,0
ML02,4,2,1,30,1,B,191,193,52,32,-2,-585,1
ML02,4,2,1,30,1,B,55,63,258,241,-8,-11003,0
ML02,4,2,1,30,1,B,167,183,126,99,-16,-5846,0
